,,,ID,,,,,,,,,,,lon,lat,,,,
11,I,8999,11907550,1,1355,2,21/04/2008,1,1,21/04/2008,21/11/2017,10/07/2014,,441411.02,550154.39,441501,550137,10,3
11,I,9000,11907551,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,441563,549996,441509,549863,10,4
11,I,9001,11907552,1,1355,2,21/04/2008,1,1,21/04/2008,20/08/2015,10/07/2014,,441464.77,550004.38,441509.89,550194.5,10,5
11,I,9002,11907553,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442292,549688,442353,549621,10,1
11,I,9003,11907554,1,1355,2,21/04/2008,1,1,21/04/2008,24/08/2015,10/07/2014,,442385.69,549872.18,442340.71,549829.71,10,3
11,I,9004,11907555,1,1355,2,21/04/2008,1,1,21/04/2008,21/09/2017,10/07/2014,,442222.5,549635.43,442303,549590.33,10,3
11,I,9005,11907556,1,1355,2,21/04/2008,1,1,21/04/2008,24/12/2021,10/07/2014,,442202.99,549553.99,442192.07,549517,10,3
11,I,9006,11907557,1,1355,2,21/04/2008,1,1,21/04/2008,24/12/2021,10/07/2014,,442877.01,549832.92,442135.62,549557.46,10,15
11,I,9007,11907558,1,1355,2,21/04/2008,1,1,21/04/2008,21/09/2017,10/07/2014,,442279,549679,442161,549877,10,7
11,I,9008,11907559,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442230.57,549642.72,442122,549599,10,4
11,I,9009,11907560,1,1355,2,21/04/2008,1,1,21/04/2008,24/08/2015,10/07/2014,,442434.04,549903.53,442491.28,549803.56,10,5
11,I,9010,11907561,1,1355,2,21/04/2008,1,1,21/04/2008,30/09/2015,10/07/2014,,443021.93,548844.07,443121,548895,10,1
11,I,9011,11907562,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443098,548764,443178,548804,10,1
11,I,9012,11907563,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442756.85,548459.61,442699,548520,10,2
11,I,9013,11907564,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442827,548728,442923,548860,10,1
11,I,9014,11907565,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442810,548629,442875,548552,10,3
11,I,9015,11907566,2,1355,4,28/04/2010,1,1,21/04/2008,28/04/2010,28/04/2010,28/04/2010,442878,548621,442901,548640,10,0
11,I,9016,11907567,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442781,548376,442883,548462,10,3
11,I,9017,11907568,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443114,548742,443190,548781,10,1
11,I,9018,11907569,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442974,548790,442857,548691,10,1
11,I,9019,11907570,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442960,548810,442841,548710,10,1
11,I,9020,11907571,1,1355,2,21/04/2008,1,1,21/04/2008,20/06/2019,10/07/2014,,443449,548236,443093.8,548433.5,10,8
11,I,9021,11907572,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443017.99,548700,442919.56,548617.39,10,1
11,I,9022,11907573,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443009,548722,442906,548634,10,1
11,I,9023,11907574,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443082.09,548423.95,442827,548728,10,16
11,I,9024,11907578,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443088,548463,442874,548283,10,3
11,I,9025,11907575,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,21/04/2008,,443017,548304,443105.38,548377.51,10,3
11,I,9026,11907576,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443000.6,548323.07,443063,548342,10,1
11,I,9027,11907577,1,1355,2,21/04/2008,1,1,21/04/2008,30/09/2015,10/07/2014,,442856,548301,443082,548490,10,4
11,I,9028,11907579,2,1355,4,29/04/2010,1,1,21/04/2008,29/04/2010,29/04/2010,29/04/2010,442894,548367,442911,548347,10,0
11,I,9029,11907580,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442676,548490,442739.69,548574.76,10,3
11,I,9030,11907581,2,1355,4,29/04/2010,1,1,21/04/2008,29/04/2010,29/04/2010,29/04/2010,442724,548554,442725,548592,10,0
11,I,9031,11907582,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442724,548554,442787.73,548485.68,10,2
11,I,9032,11907583,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442724.99,548592,442802.94,548498.55,10,3
11,I,9033,11907584,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443065,548246,442954,548316,10,1
11,I,9034,11907585,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443093.8,548433.5,442874,548283,10,5
11,I,9035,11907586,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443072.19,548382.52,443099.6,548405.7,10,1
11,I,9036,11907587,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443088.34,548363.62,443056,548402,10,2
11,I,9037,11907588,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443044,548086,442750,548621,10,15
11,I,9038,11907589,1,1355,4,29/04/2010,1,1,21/04/2008,29/04/2010,29/04/2010,29/04/2010,442818,548338,442877,548388,10,0
11,I,9039,11907590,2,1355,4,29/04/2010,1,1,21/04/2008,29/04/2010,29/04/2010,29/04/2010,442837,548320,442894,548367,10,0
11,I,9040,11907591,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443116,548321.99,443049,548265.57,10,1
11,I,9041,11907592,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443033,548285,443110.65,548350.11,10,1
11,I,9042,11907593,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442661,548506,442874,548283,10,8
11,I,9043,11907594,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443034.99,548657,442947.78,548583.62,10,1
11,I,9044,11907595,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443026.99,548679,442933.57,548600.5,10,1
11,I,9045,11907596,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442745.63,548413,442851.01,548501.35,10,1
11,I,9046,11907597,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442726,548434,442832,548523,10,6
11,I,9047,11907598,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443074,548811,443150,548850,10,1
11,I,9048,11907599,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443043,548823,443136,548871,10,1
11,I,9049,11907600,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443150,548850,443189,548870,10,1
11,I,9050,11907601,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443136,548871,443182,548895,10,1
11,I,9051,11907602,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442998,548745,442890,548653,10,1
11,I,9052,11907603,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,442986.86,548768.07,442873,548672,10,1
11,I,9053,11907604,1,1355,2,21/05/2012,1,1,21/05/2012,07/07/2015,10/07/2014,,443126.27,548270.25,443083.27,548235.17,10,1
11,I,9054,11907605,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,443121.75,548293.75,443064.99,548245.99,10,1
11,I,9055,11907610,1,1355,4,17/05/2012,1,1,21/04/2008,30/09/2009,17/05/2012,17/05/2012,442153.34,548245.11,442205,548155,10,0
11,I,9056,11907616,1,1355,2,10/08/2016,1,1,21/04/2008,19/07/2017,10/07/2014,,441263,549073,441865,549367,10,8
11,I,9057,11907617,1,1355,2,21/04/2008,1,1,21/04/2008,19/07/2017,10/07/2014,,441303.74,549148.39,441838.77,549418.9,10,7
11,I,9058,11907618,1,1355,2,21/04/2008,1,1,21/04/2008,30/09/2015,10/07/2014,,441396,549063,441894,549307,10,8
11,I,9059,11907619,1,1355,2,21/04/2008,1,1,21/04/2008,20/12/2016,10/07/2014,,441114.68,548741.73,441121,548675,10,3
11,I,9060,11907620,1,1355,2,21/04/2008,1,1,21/04/2008,05/08/2019,10/07/2014,,441526.86,548790.36,441712,549158,10,8
11,I,9061,11907621,1,1355,2,21/04/2008,1,1,21/04/2008,05/08/2019,10/07/2014,,441515,549006,441755,549069,10,2
11,I,9062,11907622,1,1355,2,21/04/2008,1,1,21/04/2008,05/08/2019,10/07/2014,,441777,549024,441483.13,548879.69,10,3
11,I,9063,11907623,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,441799,548979,441559,548917,10,2
11,I,9064,11907624,1,1355,2,21/04/2008,1,1,21/04/2008,05/08/2019,10/07/2014,,441505.22,548834.88,441821,548934,10,4
11,I,9065,11907629,1,1355,2,21/04/2008,1,1,21/04/2008,01/06/2017,10/07/2014,,441726,549299,441055,549133,10,14
11,I,9066,11907625,1,1355,2,21/04/2008,1,1,21/04/2008,05/08/2019,10/07/2014,,441843,548889,441526.86,548790.36,10,3
11,I,9067,11907627,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,441673.62,549236.54,441854,548867,10,9
11,I,9068,11907628,1,1355,4,27/01/2015,1,1,21/04/2008,30/09/2009,10/07/2014,27/01/2015,441155,548983,441257,548775,10,0
11,I,9069,11907630,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,441303,549381,441348,549299,10,1
11,I,9070,11907631,1,1355,2,21/04/2008,1,1,21/04/2008,19/07/2017,10/07/2014,,441675,549401,441212.99,549174.99,10,4
11,I,9071,11907632,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,441278,549042,441175,549253,10,3
11,I,9072,11907633,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,441101,549094,441165.95,549126.04,10,1
11,I,9073,11907634,1,1355,2,30/09/2015,1,1,21/04/2008,07/10/2015,10/07/2014,,441369.84,548793.67,441155,548983,10,7
11,I,9074,11907635,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,441192,549077,441126,549044,10,1
11,I,9075,11907636,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440780,548587,440813,548712,10,1
11,I,9076,11907637,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440764,548591,440848,548658,10,2
11,I,9077,11907639,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440770,549074,440973,549105,10,5
11,I,9078,11907640,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440957,549187,441126,549289,10,7
11,I,9079,11907641,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440923,549451,441000,549078,10,4
11,I,9080,11907642,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440944,549291,440756,549280,10,7
11,I,9081,11907646,1,1355,2,21/04/2008,1,1,21/04/2008,05/07/2018,10/07/2014,,440871.36,549388.43,440880,549293,10,1
11,I,9082,11907643,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440825,549264,440848,549085,10,1
11,I,9083,11907644,1,1355,2,21/04/2008,1,1,21/04/2008,11/12/2017,10/07/2014,,440739,549425,440923,549451,10,1
11,I,9084,11907645,1,1355,2,21/04/2008,1,1,21/04/2008,05/07/2018,10/07/2014,,440822,549289,440810.17,549382,10,1
11,I,9085,11907647,1,1355,2,21/04/2008,1,1,21/04/2008,05/07/2018,10/07/2014,,440894,549092,440938.62,548943.82,10,2
11,I,9086,11907648,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440886,549271,440908,549094,10,1
11,I,9087,11907649,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,441014,548990,441087.11,549165.23,10,7
11,I,9088,11907650,2,1355,2,11/06/2018,1,1,21/04/2008,11/06/2018,10/07/2014,,440686,550209,440664.13,547079.64,10,46
11,I,9089,11907651,1,1355,2,21/04/2008,1,1,21/04/2008,11/08/2016,10/07/2014,,440562.41,548495.01,440395.62,548714.35,10,15
11,I,9090,11907652,1,1355,2,21/04/2008,1,1,21/04/2008,11/12/2017,10/07/2014,,440723,549447,440514.36,549679.45,10,7
11,I,9091,11907654,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440702,548755,440799,548769,10,3
11,I,9092,11907655,1,1355,2,21/04/2008,1,1,21/04/2008,17/05/2017,10/07/2014,,440401.46,549129.04,440490,549345,10,3
11,I,9093,11907656,1,1355,2,21/04/2008,1,1,21/04/2008,17/05/2017,10/07/2014,,440392,548886,440632,548928,10,4
11,I,9094,11907657,1,1355,2,21/04/2008,1,1,21/04/2008,17/05/2017,10/07/2014,,440422,549065,440657.44,549014.37,10,2
11,I,9095,11907658,1,1355,2,21/04/2008,1,1,21/04/2008,17/05/2017,10/07/2014,,440589.03,549006.56,440457,548946,10,1
11,I,9096,11907659,1,1355,2,21/04/2008,1,1,21/04/2008,30/09/2015,10/07/2014,,440782,548982,440622.88,549227.95,10,6
11,I,9097,11907660,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,440517,549146,440544,549211,10,3
11,I,9098,11907661,1,1355,2,21/04/2008,1,1,21/04/2008,17/05/2017,10/07/2014,,440523,549271,440570,548885,10,10
11,I,9099,11907662,1,1355,2,21/04/2008,1,1,21/04/2008,17/05/2017,10/07/2014,,440512,549331,440590,549255,10,1
11,I,9100,11907663,1,1355,2,21/04/2008,1,1,21/04/2008,17/05/2017,10/07/2014,,440490,549345,440501.24,549464.85,10,1
11,I,9101,11907664,1,1355,2,21/04/2008,1,1,21/04/2008,17/05/2017,10/07/2014,,440342.88,549062.73,440422,549065,10,1
11,I,9102,11907665,1,1355,2,21/04/2008,1,1,21/04/2008,17/05/2017,10/07/2014,,440400,549150,440632.56,549093.07,10,2
11,I,9103,11907666,1,1355,5,21/04/2008,1,1,21/04/2008,24/08/2015,10/07/2014,,439760.72,546828.39,439740.44,546898.96,1,1
11,I,9104,11907667,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,439731.58,546822.31,439721.66,546872.7,10,1
11,I,9105,11907668,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,439504,546916,439514.66,546867.55,10,2
11,I,9106,11907670,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,439033.8,547493.98,439019,547565,10,1
11,I,9107,11907671,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,439900.97,547658.92,439991.61,547699.7,10,5
11,I,9108,11907672,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,439131.79,547577.17,439418.6,547631.37,10,7
11,I,9109,11907673,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,438933,547149,439144.02,547340.81,10,8
11,I,9110,11907674,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,438912.56,547247.43,439079.71,547334.29,10,2
11,I,9111,11907675,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,439610.76,547335.51,439595.22,547451.29,10,1
11,I,9112,11907676,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,438829.94,547054.32,439514.66,546867.55,10,9
11,I,9113,11907677,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,439514.66,546867.55,439747.64,546912.02,10,5
11,I,9114,11907678,2,1355,4,15/11/2012,1,1,21/04/2008,30/09/2009,15/11/2012,15/11/2012,439570.48,546904.78,439385.46,546833.81,10,0
11,I,9115,33906671,1,1355,2,22/09/2008,1,1,22/09/2008,07/07/2015,28/04/2015,,427658.76,524921,427693.6,524895.63,10,1
11,I,9116,33906672,1,1355,2,22/09/2008,1,1,22/09/2008,13/07/2018,10/07/2014,,424638.74,533885.76,424843.97,533797.04,10,3
11,I,9117,33906673,1,1355,2,22/09/2008,1,1,22/09/2008,07/08/2017,10/07/2014,,424704.06,533871.46,424707.23,533804.67,10,1
11,I,9118,33906674,1,1355,2,22/09/2008,1,1,22/09/2008,19/06/2018,10/07/2014,,424843.97,533797.04,424727.95,533799.59,10,3
11,I,9119,33906675,1,1355,2,22/09/2008,1,1,22/09/2008,19/06/2018,10/07/2014,,424807.26,533878.52,424821.91,533925.14,10,3
11,I,9120,33906676,2,1355,2,15/10/2008,1,1,15/10/2008,07/07/2015,10/07/2014,,429896.9,532633.33,429808.28,532627.11,10,1
11,I,9121,33906677,2,1355,4,19/06/2018,1,1,15/10/2008,19/06/2018,10/07/2014,19/06/2018,435559.6,529926.19,435597.96,530063.51,10,0
11,I,9122,33906678,1,1355,2,15/10/2008,1,1,15/10/2008,07/07/2015,10/07/2014,,425310.09,534625.41,425346.84,534615.31,10,1
11,I,9123,33906679,2,1355,2,15/10/2008,1,1,15/10/2008,11/08/2017,10/07/2014,,430040.8,532241.67,430155.22,532264.05,10,1
11,I,9124,33906680,2,1355,2,15/10/2008,1,1,15/10/2008,15/07/2020,10/07/2014,,435334.97,530744.84,435354.74,530849.62,10,1
11,I,9125,33906681,2,1355,2,15/10/2008,1,1,15/10/2008,07/07/2015,10/07/2014,,429319.79,532106.91,429226.47,532075.17,10,1
11,I,9126,33906682,2,1355,2,16/01/2013,1,1,16/01/2013,07/07/2015,16/01/2013,,422267,526802,422251.03,526784.7,10,1
11,I,9127,33906683,2,1355,2,06/07/2012,1,1,06/07/2012,07/07/2015,06/07/2012,,428588.33,526705.83,428633,526762,10,4
11,I,9128,33906684,2,1355,2,06/07/2012,1,1,06/07/2012,07/07/2015,06/07/2012,,428610.48,526735.95,428615.74,526681.76,10,1
11,I,9129,33906685,2,1355,2,25/06/2018,1,1,25/06/2018,25/06/2018,25/06/2018,,426581.99,536491,426608.45,535405.22,10,5
11,I,9130,33906689,1,1355,2,23/05/2012,1,1,23/05/2012,16/06/2017,10/07/2014,,430243.94,531685.5,430256.68,531717.35,10,1
11,I,9131,33906690,1,1355,2,23/05/2012,1,1,23/05/2012,16/06/2017,10/07/2014,,430258.83,531640.91,430293.68,531619.2,10,1
11,I,9132,33906692,2,1355,2,04/07/2013,1,1,04/07/2013,07/07/2015,04/07/2013,,425347.74,533720.74,424575.25,533776.74,10,1
11,I,9133,33906693,2,1355,2,04/07/2013,1,1,04/07/2013,07/07/2015,04/07/2013,,424513.93,533759.71,424031.2,533683.06,10,1
11,I,9134,33906694,2,1355,2,04/07/2013,1,1,04/07/2013,20/05/2021,04/07/2013,,424010.66,533674.41,422970.98,533339.44,10,1
11,I,9135,33906695,2,1355,2,04/07/2013,1,1,04/07/2013,07/07/2015,04/07/2013,,422970.98,533339.44,422743.58,532967.71,10,1
11,I,9136,33906696,2,1355,2,04/07/2013,1,1,04/07/2013,07/07/2015,04/07/2013,,422970.98,533339.44,422581.44,533373.21,10,1
11,I,9137,33909086,1,1355,5,18/09/2008,1,1,18/09/2008,25/09/2017,10/07/2014,,436632,534487,436901.26,536229.04,10,1
11,I,9138,33906698,1,1355,2,11/12/2012,1,1,11/12/2012,07/07/2015,10/07/2014,,427394.52,521937.83,427358.75,521746.85,10,1
11,I,9139,33906701,1,1355,2,15/01/2013,1,1,15/01/2013,25/09/2015,10/07/2014,,422781,526436,422697.68,526335.92,10,6
11,I,9140,33909085,1,1355,2,21/04/2008,1,1,21/04/2008,05/10/2015,10/07/2014,,437063.09,535849.78,437127.73,535891.73,10,1
11,I,9141,33909087,1,1355,2,21/04/2008,1,1,21/04/2008,25/09/2017,10/07/2014,,437200,535622,437317.29,535665.46,10,5
11,I,9142,33909088,1,1355,2,21/04/2008,1,1,21/04/2008,25/09/2017,10/07/2014,,436974,535610,437200,535622,10,4
11,I,9143,33909089,2,1355,4,15/11/2012,1,1,21/04/2008,30/09/2009,15/11/2012,15/11/2012,436959,535515,436972.1,535383.76,10,0
11,I,9144,33909090,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436945,535898,437101,535930,10,1
11,I,9145,33909091,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,437020,535425,437126,535438,10,1
11,I,9146,33909092,2,1355,4,12/03/2010,1,1,21/04/2008,12/03/2010,12/03/2010,12/03/2010,436809.59,535494.96,436808.68,535492.7,10,0
11,I,9147,33909093,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436977,535422,437001,535481,10,1
11,I,9148,33909094,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436981.72,535363,437115,535409,10,3
11,I,9149,33909095,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436970,535297,436977,535384.99,1,3
11,I,9150,33909096,1,1355,2,21/04/2008,1,1,21/04/2008,03/10/2017,10/07/2014,,436589.29,534234.82,436394.76,534223.32,10,3
11,I,9151,33909097,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436694.19,533667.7,436882,533739,10,3
11,I,9152,33909098,1,1355,2,21/04/2008,1,1,21/04/2008,05/10/2017,10/07/2014,,437180,534198,437197.38,534282.04,10,2
11,I,9153,33909099,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436917.99,534047.49,436631.18,534070.08,10,4
11,I,9154,33909100,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436872.69,533791.39,436999,533677,10,3
11,I,9155,33909101,1,1355,2,21/04/2008,1,1,21/04/2008,21/07/2020,10/07/2014,,437077.37,534053.35,437102.36,534187.46,10,7
11,I,9156,33909102,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436583.47,534077.59,436910.61,533905.23,10,6
11,I,9157,33909103,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436982.67,533484.13,436674.33,533718.49,10,9
11,I,9158,33909104,1,1355,2,21/04/2008,1,1,21/04/2008,18/09/2017,10/07/2014,,436993.89,534086.32,436920.42,534083.85,10,3
11,I,9159,33909105,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436761,533531,437018,533608.59,10,7
11,I,9160,33909107,1,1355,4,07/12/2020,1,1,21/04/2008,07/12/2020,10/07/2014,07/12/2020,436934.44,534210.56,437037.81,534191.95,10,0
11,I,9161,33909108,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436632.02,533705.72,436838.72,533947.28,10,4
11,I,9162,33909109,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436456,534318,436370,534396,10,3
11,I,9163,33909110,1,1355,2,21/04/2008,1,1,21/04/2008,03/10/2017,10/07/2014,,436704,534281,436693,534362,10,2
11,I,9164,33909111,1,1355,2,21/04/2008,1,1,21/04/2008,15/09/2015,10/07/2014,,437040.62,533791.02,437191,534017,10,10
11,I,9165,33909112,1,1355,2,21/04/2008,1,1,21/04/2008,18/09/2017,10/07/2014,,436840.71,533633.67,436771.29,533569.76,10,5
11,I,9166,33909113,1,1355,2,21/04/2008,1,1,21/04/2008,27/07/2017,10/07/2014,,436907.72,533854.15,436846.48,533910.05,10,3
11,I,9167,33909114,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436579.54,533704.11,436901.35,533797.07,10,5
11,I,9168,33909115,1,1355,2,21/04/2008,1,1,21/04/2008,03/05/2017,10/07/2014,,438110,535808,438049,535861.25,10,1
11,I,9169,33909116,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,438075,535888,438001.07,535888,10,2
11,I,9170,33909117,1,1355,2,22/10/2018,1,1,21/04/2008,22/10/2018,10/07/2014,,438007.16,535836.66,437960,535835,10,1
11,I,9171,33909118,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,438107.15,535745.64,438075,535888,10,3
11,I,9172,33909119,1,1355,2,21/04/2008,1,1,21/04/2008,18/02/2020,10/07/2014,,438148,535907,438049.92,536051.41,10,7
11,I,9173,33909120,1,1355,2,21/04/2008,1,1,21/04/2008,25/09/2017,10/07/2014,,437103.97,535307.7,436974,535318,10,3
11,I,9174,33909121,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436913,535388,437207,535375,10,7
11,I,9175,33909122,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436919,535304,436939,535383,10,1
11,I,9176,33909123,1,1355,2,21/04/2008,1,1,21/04/2008,05/10/2015,10/07/2014,,436377,535681,437143.88,535886.32,10,5
11,I,9177,33909124,1,1355,2,21/04/2008,1,1,21/04/2008,21/07/2020,10/07/2014,,436915,533975,436866.44,534017.87,10,3
11,I,9178,33909125,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436827.35,533449.06,437051,533518,10,4
11,I,9179,33909126,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436932.76,534234.22,436901.35,533797.07,10,9
11,I,9180,33909128,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,437080,533764,437172.08,533801.67,10,3
11,I,9181,33909132,1,1355,2,21/04/2008,1,1,21/04/2008,27/07/2017,10/07/2014,,436643.91,533813.75,436676.57,533749.05,10,3
11,I,9182,33909129,1,1355,2,21/04/2008,1,1,21/04/2008,27/07/2017,10/07/2014,,436735,533741,436697.28,533808.61,10,3
11,I,9183,33909130,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,436758.03,533866.15,436776.52,533788.89,10,3
11,I,9184,33909131,1,1355,2,21/04/2008,1,1,21/04/2008,27/07/2017,10/07/2014,,436716.25,533846.76,436749.97,533998.89,10,5
11,I,9185,33909133,1,1355,2,21/04/2008,1,1,21/04/2008,05/10/2017,10/07/2014,,437100,534233,437109,534292,10,2
11,I,9186,33909134,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,437200,535622,437246.56,535476.37,10,3
11,I,9187,33909135,1,1355,5,18/09/2008,1,1,18/09/2008,25/09/2017,10/07/2014,,436632,534487,436901.26,536229.04,10,1
